game_id,venue,venue_time_zone_tz
2003021044,HSBC Arena,EDT
2003020195,Air Canada Centre,EDT
2003020151,Centre Bell,EDT
2003020575,Mellon Arena,EDT
2003020758,Philips Arena,EDT
2003020545,Pengrowth Saddledome,MDT
2003021062,HP Pavilion at San Jose,PDT
2003020944,St. Pete Times Forum,EDT
2003020113,Staples Center,PDT
2003020023,RBC Center,EDT
2003020941,Arrowhead Pond,PDT
2003020156,Gaylord Entertainment Center,CDT
2003020550,Rexall Place,MDT
2003021174,United Center,CDT
2003020101,Arrowhead Pond,PDT
2003020830,Pengrowth Saddledome,MDT
2003021069,General Motors Place,PDT
2003020656,HP Pavilion at San Jose,PDT
2003020478,FleetCenter,EDT
2003020801,Air Canada Centre,EDT
2003020962,Corel Centre,EDT
2003020048,Joe Louis Arena,EDT
2003020599,RBC Center,EDT
2003020665,Savvis Center,CDT
2003020923,MCI Center,EDT
2003020436,MCI Center,EDT
2003020516,Savvis Center,CDT
2003020592,Continental Airlines Arena,EDT
2003020068,HP Pavilion at San Jose,PDT
2003020988,Office Depot Center,EDT
2003020797,Glendale Arena,MST
2003021130,Pengrowth Saddledome,MDT
2003020811,Glendale Arena,MST
2003020406,Xcel Energy Center,CDT
2003021082,Air Canada Centre,EDT
2003020045,Nationwide Arena,EDT
2003020076,St. Pete Times Forum,EDT
2003020921,FleetCenter,EDT
2003020544,Pepsi Center,MDT
2003020954,American Airlines Center,CDT
2003020072,Nassau Coliseum,EDT
2003021056,Rexall Place,MDT
2003020036,Air Canada Centre,EDT
2003020126,Glendale Arena,MST
2003020268,Joe Louis Arena,EDT
2003021008,Glendale Arena,MST
2003020357,Air Canada Centre,EDT
2003020667,Pepsi Center,MDT
2003020136,Madison Square Garden,EDT
2003020287,Wachovia Center,EDT
2003020121,Centre Bell,EDT
2003020990,United Center,CDT
2003020185,Savvis Center,CDT
2003020150,Air Canada Centre,EDT
2003020131,Mellon Arena,EDT
2003020456,Gaylord Entertainment Center,CDT
2003020601,Centre Bell,EDT
2003021213,FleetCenter,EDT
2003021079,Madison Square Garden,EDT
2003020496,Corel Centre,EDT
2003020598,Nassau Coliseum,EDT
2003020541,Philips Arena,EDT
2003020174,Pengrowth Saddledome,MDT
2003021139,Pepsi Center,MDT
2003020953,United Center,CDT
2003020558,Pengrowth Saddledome,MDT
2003021061,Joe Louis Arena,EDT
2003020636,RBC Center,EDT
2003021071,United Center,CDT
2003020828,Office Depot Center,EDT
2003020531,Staples Center,PDT
2003021147,FleetCenter,EDT
2003020781,Nassau Coliseum,EDT
2003020749,Nassau Coliseum,EDT
2003020039,Pengrowth Saddledome,MDT
2003020363,RBC Center,EDT
2003020359,Continental Airlines Arena,EDT
2003020823,HSBC Arena,EDT
2003020044,St. Pete Times Forum,EDT
2003020236,MCI Center,EDT
2003020025,Office Depot Center,EDT
2003020600,Air Canada Centre,EDT
2003020623,Xcel Energy Center,CDT
2003021065,St. Pete Times Forum,EDT
2003020878,Pepsi Center,MDT
2003020563,MCI Center,EDT
2003021014,Nationwide Arena,EDT
2003020780,Air Canada Centre,EDT
2003020167,General Motors Place,PDT
2003020914,Rexall Place,MDT
2003020694,Gaylord Entertainment Center,CDT
2003020789,Rexall Place,MDT
2003020414,HSBC Arena,EDT
2003020641,General Motors Place,PDT
2003020567,St. Pete Times Forum,EDT
2003021135,Air Canada Centre,EDT
2003020757,Office Depot Center,EDT
2003020319,Xcel Energy Center,CDT
2003020816,Corel Centre,EDT
2003020591,Madison Square Garden,EDT
2003020432,Air Canada Centre,EDT
2003020018,HSBC Arena,EDT
2003020805,Pepsi Center,MDT
2003020672,Philips Arena,EDT
2003020925,Rexall Place,MDT
2003020386,Air Canada Centre,EDT
2003020621,Continental Airlines Arena,EDT
2003020462,FleetCenter,EDT
2003020099,Joe Louis Arena,EDT
2003020422,Pengrowth Saddledome,MDT
2003020158,Pengrowth Saddledome,MDT
2003020015,Xcel Energy Center,CDT
2003020683,Pepsi Center,MDT
2003020778,Centre Bell,EDT
2003020948,Pengrowth Saddledome,MDT
2003020731,Corel Centre,EDT
2003020922,Madison Square Garden,EDT
2003020526,St. Pete Times Forum,EDT
2003020057,Madison Square Garden,EDT
2003020812,Rexall Place,MDT
2003021121,Pengrowth Saddledome,MDT
2003020754,Glendale Arena,MST
2003020051,Rexall Place,MDT
2003020868,Nassau Coliseum,EDT
2003020186,Pepsi Center,MDT
2003021134,RBC Center,EDT
2003020127,Pepsi Center,MDT
2003020568,Office Depot Center,EDT
2003021064,Philips Arena,EDT
2003020859,Nationwide Arena,EDT
2003020573,United Center,CDT
2003021214,MCI Center,EDT
2003020335,American Airlines Center,CDT
2003020387,Centre Bell,EDT
2003021189,Savvis Center,CDT
2003021125,United Center,CDT
2003020129,Wachovia Center,EDT
2003020343,Nationwide Arena,EDT
2003020603,Pepsi Center,MDT
2003021046,Nationwide Arena,EDT
2003020863,General Motors Place,PDT
2003020198,Nassau Coliseum,EDT
2003021094,Office Depot Center,EDT
2003020100,Pengrowth Saddledome,MDT
2003021179,HSBC Arena,EDT
2003020701,Air Canada Centre,EDT
2003020282,Office Depot Center,EDT
2003021099,Corel Centre,EDT
2003020290,Rexall Place,MDT
2003020419,Gaylord Entertainment Center,CDT
2003020411,Continental Airlines Arena,EDT
2003021153,Savvis Center,CDT
2003020727,Arrowhead Pond,PDT
2003020303,Office Depot Center,EDT
2003020685,General Motors Place,PDT
2003020298,HP Pavilion at San Jose,PDT
2003020009,Joe Louis Arena,EDT
2003020086,General Motors Place,PDT
2003020019,Air Canada Centre,EDT
2003020606,Continental Airlines Arena,EDT
2003020275,Wachovia Center,EDT
2003020684,Pengrowth Saddledome,MDT
2003021098,St. Pete Times Forum,EDT
2003021212,HP Pavilion at San Jose,PDT
2003020027,Pengrowth Saddledome,MDT
2003020970,Arrowhead Pond,PDT
2003020229,Corel Centre,EDT
2003021083,Centre Bell,EDT
2003021218,Corel Centre,EDT
2003020687,RBC Center,EDT
2003020128,General Motors Place,PDT
2003020911,MCI Center,EDT
2003020507,Xcel Energy Center,CDT
2003020137,St. Pete Times Forum,EDT
2003020264,Continental Airlines Arena,EDT
2003020304,Joe Louis Arena,EDT
2003020184,Corel Centre,EDT
2003020849,Xcel Energy Center,CDT
2003020908,Corel Centre,EDT
2003020200,RBC Center,EDT
2003021219,St. Pete Times Forum,EDT
2003020957,FleetCenter,EDT
2003020063,Xcel Energy Center,CDT
2003020188,Continental Airlines Arena,EDT
2003020017,Glendale Arena,MST
2003020559,United Center,CDT
2003020403,Pepsi Center,MDT
2003020379,Wachovia Center,EDT
2003020171,Centre Bell,EDT
2003020842,St. Pete Times Forum,EDT
2003020708,Continental Airlines Arena,EDT
2003020091,Corel Centre,EDT
2003020822,HP Pavilion at San Jose,PDT
2003020445,Arrowhead Pond,PDT
2003021220,Joe Louis Arena,EDT
2003020712,General Motors Place,PDT
2003020431,Glendale Arena,MST
2003020497,Joe Louis Arena,EDT
2003021161,Glendale Arena,MST
2003020149,Mellon Arena,EDT
2003021091,Staples Center,PDT
2003020503,Nassau Coliseum,EDT
2003020509,Pengrowth Saddledome,MDT
2003020471,Staples Center,PDT
2003020328,Xcel Energy Center,CDT
2003020460,American Airlines Center,CDT
2003020255,United Center,CDT
2003020706,MCI Center,EDT
2003020394,Staples Center,PDT
2003021126,Arrowhead Pond,PDT
2003020274,Corel Centre,EDT
2003020341,RBC Center,EDT
2003020551,Staples Center,PDT
2003020658,Philips Arena,EDT
2003021190,Gaylord Entertainment Center,CDT
2003021103,Pengrowth Saddledome,MDT
2003021107,Continental Airlines Arena,EDT
2003020818,Philips Arena,EDT
2003020946,Gaylord Entertainment Center,CDT
2003021036,Pengrowth Saddledome,MDT
2003020949,General Motors Place,PDT
2003020426,Continental Airlines Arena,EDT
2003020832,Nationwide Arena,EDT
2003020829,Xcel Energy Center,CDT
2003021005,United Center,CDT
2003021223,Nassau Coliseum,EDT
2003020612,Wachovia Center,EDT
2003020627,Mellon Arena,EDT
2003020500,HP Pavilion at San Jose,PDT
2003021154,Pepsi Center,MDT
2003020910,Nassau Coliseum,EDT
2003020513,Philips Arena,EDT
2003020670,Wachovia Center,EDT
2003020843,Air Canada Centre,EDT
2003020682,Gaylord Entertainment Center,CDT
2003020614,Centre Bell,EDT
2003020130,MCI Center,EDT
2003020518,American Airlines Center,CDT
2003020715,Corel Centre,EDT
2003021151,Centre Bell,EDT
2003020309,Centre Bell,EDT
2003020007,Philips Arena,EDT
2003020870,HSBC Arena,EDT
2003020845,Office Depot Center,EDT
2003020774,American Airlines Center,CDT
2003020939,American Airlines Center,CDT
2003020784,Nationwide Arena,EDT
2003020420,Xcel Energy Center,CDT
2003020190,HSBC Arena,EDT
2003020522,MCI Center,EDT
2003020960,Air Canada Centre,EDT
2003020515,HSBC Arena,EDT
2003021143,Philips Arena,EDT
2003021106,Nassau Coliseum,EDT
2003020145,MCI Center,EDT
2003021124,Mellon Arena,EDT
2003020652,Gaylord Entertainment Center,CDT
2003020052,HP Pavilion at San Jose,PDT
2003020996,Mellon Arena,EDT
2003020740,HP Pavilion at San Jose,PDT
2003021011,Corel Centre,EDT
2003021136,Madison Square Garden,EDT
2003020267,Office Depot Center,EDT
2003020217,Office Depot Center,EDT
2003020208,United Center,CDT
2003020241,Continental Airlines Arena,EDT
2003020464,RBC Center,EDT
2003020633,Pengrowth Saddledome,MDT
2003020067,Staples Center,PDT
2003020176,Continental Airlines Arena,EDT
2003020366,Joe Louis Arena,EDT
2003020074,Centre Bell,EDT
2003020475,Joe Louis Arena,EDT
2003021155,United Center,CDT
2003021209,HSBC Arena,EDT
2003021221,General Motors Place,PDT
2003020692,Office Depot Center,EDT
2003020681,Savvis Center,CDT
2003020622,HSBC Arena,EDT
2003021097,MCI Center,EDT
2003020216,Philips Arena,EDT
2003020494,RBC Center,EDT
2003021211,Staples Center,PDT
2003020301,RBC Center,EDT
2003020146,Glendale Arena,MST
2003020887,Gaylord Entertainment Center,CDT
2003020401,Centre Bell,EDT
2003020794,Wachovia Center,EDT
2003020133,American Airlines Center,CDT
2003020787,Gaylord Entertainment Center,CDT
2003020615,Gaylord Entertainment Center,CDT
2003020620,MCI Center,EDT
2003020799,Nassau Coliseum,EDT
2003021166,FleetCenter,EDT
2003020645,Xcel Energy Center,CDT
2003020071,Arrowhead Pond,PDT
2003020883,Continental Airlines Arena,EDT
2003020807,HP Pavilion at San Jose,PDT
2003020337,Staples Center,PDT
2003020116,Pepsi Center,MDT
2003020412,Philips Arena,EDT
2003020847,HSBC Arena,EDT
2003020710,Xcel Energy Center,CDT
2003020447,Joe Louis Arena,EDT
2003020997,FleetCenter,EDT
2003020011,Rexall Place,MDT
2003020585,Pengrowth Saddledome,MDT
2003021052,HP Pavilion at San Jose,PDT
2003021186,MCI Center,EDT
2003020218,Xcel Energy Center,CDT
2003020228,RBC Center,EDT
2003020905,Arrowhead Pond,PDT
2003020766,FleetCenter,EDT
2003020487,Rexall Place,MDT
2003020351,American Airlines Center,CDT
2003020538,St. Pete Times Forum,EDT
2003020929,Centre Bell,EDT
2003020982,Air Canada Centre,EDT
2003020825,St. Pete Times Forum,EDT
2003020628,American Airlines Center,CDT
2003021040,RBC Center,EDT
2003020583,Savvis Center,CDT
2003021074,Joe Louis Arena,EDT
2003020654,Rexall Place,MDT
2003020890,Staples Center,PDT
2003020709,Office Depot Center,EDT
2003020155,Savvis Center,CDT
2003020593,Mellon Arena,EDT
2003020266,Philips Arena,EDT
2003020393,General Motors Place,PDT
2003021225,Office Depot Center,EDT
2003020120,HSBC Arena,EDT
2003020795,Xcel Energy Center,CDT
2003020219,HP Pavilion at San Jose,PDT
2003021119,MCI Center,EDT
2003020711,Glendale Arena,MST
2003020804,Gaylord Entertainment Center,CDT
2003021002,Philips Arena,EDT
2003021010,Air Canada Centre,EDT
2003021077,Rexall Place,MDT
2003021227,American Airlines Center,CDT
2003020310,Philips Arena,EDT
2003020852,General Motors Place,PDT
2003021000,Madison Square Garden,EDT
2003021027,Joe Louis Arena,EDT
2003020486,Xcel Energy Center,CDT
2003020005,Wachovia Center,EDT
2003020448,Glendale Arena,MST
2003021193,Madison Square Garden,EDT
2003020769,Rexall Place,MDT
2003020166,Nassau Coliseum,EDT
2003020037,Centre Bell,EDT
2003020032,Pepsi Center,MDT
2003020548,FleetCenter,EDT
2003020340,Nassau Coliseum,EDT
2003020134,FleetCenter,EDT
2003020333,Joe Louis Arena,EDT
2003020776,Arrowhead Pond,PDT
2003020029,United Center,CDT
2003020372,St. Pete Times Forum,EDT
2003020900,Mellon Arena,EDT
2003020851,Glendale Arena,MST
2003020897,United Center,CDT
2003020895,Corel Centre,EDT
2003020935,Nationwide Arena,EDT
2003020865,Xcel Energy Center,CDT
2003020720,Rexall Place,MDT
2003020735,Savvis Center,CDT
2003020814,HSBC Arena,EDT
2003020225,Arrowhead Pond,PDT
2003020741,RBC Center,EDT
2003020175,HSBC Arena,EDT
2003020084,Joe Louis Arena,EDT
2003021160,Rexall Place,MDT
2003020259,Pepsi Center,MDT
2003020075,General Motors Place,PDT
2003020722,HP Pavilion at San Jose,PDT
2003020744,General Motors Place,PDT
2003020919,American Airlines Center,CDT
2003020808,Madison Square Garden,EDT
2003020276,Nationwide Arena,EDT
2003020716,Philips Arena,EDT
2003020947,Pepsi Center,MDT
2003020596,General Motors Place,PDT
2003020705,Staples Center,PDT
2003020481,Corel Centre,EDT
2003020040,Office Depot Center,EDT
2003020926,Glendale Arena,MST
2003021013,RBC Center,EDT
2003020618,Staples Center,PDT
2003020839,Arrowhead Pond,PDT
2003021016,Office Depot Center,EDT
2003020016,Pepsi Center,MDT
2003020254,Nationwide Arena,EDT
2003020901,Joe Louis Arena,EDT
2003020223,United Center,CDT
2003020194,FleetCenter,EDT
2003020467,Philips Arena,EDT
2003020879,MCI Center,EDT
2003020012,General Motors Place,PDT
2003020020,Corel Centre,EDT
2003020624,Arrowhead Pond,PDT
2003021117,Centre Bell,EDT
2003020060,Mellon Arena,EDT
2003020434,Nassau Coliseum,EDT
2003021066,Office Depot Center,EDT
2003020170,Air Canada Centre,EDT
2003020398,Pengrowth Saddledome,MDT
2003020873,Nationwide Arena,EDT
2003020382,Pengrowth Saddledome,MDT
2003020688,Nationwide Arena,EDT
2003020429,HSBC Arena,EDT
2003020565,Corel Centre,EDT
2003020105,Madison Square Garden,EDT
2003020183,FleetCenter,EDT
2003020673,Joe Louis Arena,EDT
2003020655,Glendale Arena,MST
2003020745,Madison Square Garden,EDT
2003020762,RBC Center,EDT
2003020632,Gaylord Entertainment Center,CDT
2003020446,General Motors Place,PDT
2003020967,United Center,CDT
2003020892,MCI Center,EDT
2003020139,Continental Airlines Arena,EDT
2003020869,Madison Square Garden,EDT
2003020874,Mellon Arena,EDT
2003020153,St. Pete Times Forum,EDT
2003020657,MCI Center,EDT
2003020556,Nationwide Arena,EDT
2003020326,FleetCenter,EDT
2003020107,Philips Arena,EDT
2003020248,Gaylord Entertainment Center,CDT
2003020376,General Motors Place,PDT
2003020534,Rexall Place,MDT
2003020875,Joe Louis Arena,EDT
2003020342,Philips Arena,EDT
2003020205,General Motors Place,PDT
2003020663,St. Pete Times Forum,EDT
2003020443,HP Pavilion at San Jose,PDT
2003020425,Nationwide Arena,EDT
2003020589,United Center,CDT
2003020367,United Center,CDT
2003020750,Nationwide Arena,EDT
2003020377,Staples Center,PDT
2003020725,Office Depot Center,EDT
2003020528,Pepsi Center,MDT
2003020590,Pepsi Center,MDT
2003020677,Centre Bell,EDT
2003020493,Madison Square Garden,EDT
2003020049,Xcel Energy Center,CDT
2003020489,MCI Center,EDT
2003020079,Rexall Place,MDT
2003020415,Glendale Arena,MST
2003020090,Centre Bell,EDT
2003020408,General Motors Place,PDT
2003020760,Arrowhead Pond,PDT
2003020566,Savvis Center,CDT
2003020097,Mellon Arena,EDT
2003020400,FleetCenter,EDT
2003020202,Joe Louis Arena,EDT
2003020906,Madison Square Garden,EDT
2003020375,Savvis Center,CDT
2003020584,Gaylord Entertainment Center,CDT
2003020821,Pepsi Center,MDT
2003020514,Joe Louis Arena,EDT
2003020604,HSBC Arena,EDT
2003021181,Joe Louis Arena,EDT
2003020827,Mellon Arena,EDT
2003020653,Pepsi Center,MDT
2003021216,Glendale Arena,MST
2003020450,Wachovia Center,EDT
2003020876,Wachovia Center,EDT
2003020699,Wachovia Center,EDT
2003020035,Nationwide Arena,EDT
2003021140,HP Pavilion at San Jose,PDT
2003020992,Pepsi Center,MDT
2003020468,Madison Square Garden,EDT
2003020085,American Airlines Center,CDT
2003021060,Wachovia Center,EDT
2003020578,Air Canada Centre,EDT
2003020096,HP Pavilion at San Jose,PDT
2003020047,Continental Airlines Arena,EDT
2003020820,Pengrowth Saddledome,MDT
2003021001,Wachovia Center,EDT
2003020179,Nassau Coliseum,EDT
2003021102,American Airlines Center,CDT
2003020802,Continental Airlines Arena,EDT
2003020703,Philips Arena,EDT
2003020070,American Airlines Center,CDT
2003020356,Nationwide Arena,EDT
2003020230,Continental Airlines Arena,EDT
2003020315,Mellon Arena,EDT
2003020938,Office Depot Center,EDT
2003020800,MCI Center,EDT
2003020888,Pepsi Center,MDT
2003020723,RBC Center,EDT
2003020512,Continental Airlines Arena,EDT
2003020535,Nassau Coliseum,EDT
2003020173,Pepsi Center,MDT
2003020006,MCI Center,EDT
2003020763,St. Pete Times Forum,EDT
2003020294,Xcel Energy Center,CDT
2003020991,American Airlines Center,CDT
2003020973,Pengrowth Saddledome,MDT
2003020676,Air Canada Centre,EDT
2003020056,Nassau Coliseum,EDT
2003020089,FleetCenter,EDT
2003020293,Savvis Center,CDT
2003020617,American Airlines Center,CDT
2003020313,HSBC Arena,EDT
2003020930,Nassau Coliseum,EDT
2003021058,Arrowhead Pond,PDT
2003020196,Centre Bell,EDT
2003021012,Nassau Coliseum,EDT
2003020574,General Motors Place,PDT
2003020945,Corel Centre,EDT
2003021057,Glendale Arena,MST
2003020958,Gaylord Entertainment Center,CDT
2003020220,HSBC Arena,EDT
2003020482,Mellon Arena,EDT
2003020680,Office Depot Center,EDT
2003020748,HSBC Arena,EDT
2003020466,Corel Centre,EDT
2003020062,Gaylord Entertainment Center,CDT
2003020083,Mellon Arena,EDT
2003020671,Nationwide Arena,EDT
2003021187,RBC Center,EDT
2003021050,Savvis Center,CDT
2003020428,Office Depot Center,EDT
2003021228,Pepsi Center,MDT
2003020639,United Center,CDT
2003020648,Air Canada Centre,EDT
2003020191,Gaylord Entertainment Center,CDT
2003020125,Savvis Center,CDT
2003020669,HP Pavilion at San Jose,PDT
2003021205,Wachovia Center,EDT
2003020053,American Airlines Center,CDT
2003020043,Madison Square Garden,EDT
2003020912,RBC Center,EDT
2003020080,Staples Center,PDT
2003020365,Office Depot Center,EDT
2003020587,RBC Center,EDT
2003021019,United Center,CDT
2003021043,General Motors Place,PDT
2003021021,American Airlines Center,CDT
2003020327,Wachovia Center,EDT
2003021158,Philips Arena,EDT
2003020246,RBC Center,EDT
2003021167,Air Canada Centre,EDT
2003020069,United Center,CDT
2003021177,Continental Airlines Arena,EDT
2003020595,Savvis Center,CDT
2003020320,Arrowhead Pond,PDT
2003020649,Centre Bell,EDT
2003021230,HP Pavilion at San Jose,PDT
2003020093,Pepsi Center,MDT
2003020260,Pengrowth Saddledome,MDT
2003020977,Gaylord Entertainment Center,CDT
2003020999,Staples Center,PDT
2003020055,Centre Bell,EDT
2003021024,Glendale Arena,MST
2003020540,Mellon Arena,EDT
2003020554,HSBC Arena,EDT
